STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTERPART_AREA,Counterpart area,CONSOLIDATION,Consolidation status,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0301,Police services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,32215,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0301,Police services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,35430,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0301,Police services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,36558,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0301,Police services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,40062,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF08,"Recreation, culture and religion",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,60797,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF08,"Recreation, culture and religion",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,65093,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF08,"Recreation, culture and religion",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,70834,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF08,"Recreation, culture and religion",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,74537,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF08,"Recreation, culture and religion",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,75867,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0605,R&D Housing and community amenities,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,2160,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0605,R&D Housing and community amenities,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,1147,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0605,R&D Housing and community amenities,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,1469,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0605,R&D Housing and community amenities,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,2278,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0605,R&D Housing and community amenities,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,2735,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0108,Transfers of a general character between different levels of government,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0108,Transfers of a general character between different levels of government,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0108,Transfers of a general character between different levels of government,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0108,Transfers of a general character between different levels of government,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0108,Transfers of a general character between different levels of government,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0502,Waste water management,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,9675,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0502,Waste water management,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,9668,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0502,Waste water management,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,10369,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0502,Waste water management,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,9217,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0502,Waste water management,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,11416,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF10,Social protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,946392,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
